id,source,query,title,year,venue,doi,url,authors,abstract
11e03340d7fb,arxiv,contact-rich robot learning tactile topology,VITaL Pretraining: Visuo-Tactile Pretraining for Tactile and Non-Tactile Manipulation Policies,2024,arXiv,,,Abraham George; Selam Gano; Pranav Katragadda; Amir Barati Farimani,"Tactile information is a critical tool for dexterous manipulation. As humans, we rely heavily on tactile information to understand objects in our environments and how to interact with them. We use touch not only to perform manipulation tasks but also to learn how to perform these tasks. Therefore, to create robotic agents that can learn to complete manipulation tasks at a human or super-human level of performance, we need to properly incorporate tactile information into both skill execution and skill learning. In this paper, we investigate how we can incorporate tactile information into imitation learning platforms to improve performance on manipulation tasks. We show that incorporating visuo-tactile pretraining improves imitation learning performance, not only for tactile agents (policies"
fc0a86ada42f,arxiv,contact-rich robot learning tactile topology,Reactive Diffusion Policy: Slow-Fast Visual-Tactile Policy Learning for Contact-Rich Manipulation,2025,arXiv,,,Han Xue; Jieji Ren; Wendi Chen; Gu Zhang; Yuan Fang; Guoying Gu; Huazhe Xu; Cewu Lu,"Humans can accomplish complex contact-rich tasks using vision and touch, with highly reactive capabilities such as fast response to external changes and adaptive control of contact forces; however, this remains challenging for robots. Existing visual imitation learning (IL) approaches rely on action chunking to model complex behaviors, which lacks the ability to respond instantly to real-time tactile feedback during the chunk execution. Furthermore, most teleoperation systems struggle to provide fine-grained tactile / force feedback, which limits the range of tasks that can be performed. To address these challenges, we introduce TactAR, a low-cost teleoperation system that provides real-time tactile feedback through Augmented Reality (AR), along with Reactive Diffusion Policy (RDP), a nove"
10.1017/cbo9,crossref,robot contact manipulation topology,An Introduction to Contact Topology,2008,,10.1017/cbo9780511611438,https://doi.org/10.1017/cbo9780511611438,"Geiges, Hansjörg","This text on contact topology is a comprehensive introduction to the subject, including recent striking applications in geometric and differential topology: Eliashberg's proof of Cerf's theorem via the classification of tight contact structures on the 3-sphere, and the Kronheimer-Mrowka proof of property P for knots via symplectic fillings of contact 3-manifolds. Starting with the basic differential topology of contact manifolds, all aspects of 3-dimensional contact manifolds are treated in this book. One notable feature is a detailed exposition of Eliashberg's classification of overtwisted contact structures. Later chapters also deal with higher-dimensional contact topology. Here the focus is on contact surgery, but other constructions of contact manifolds are described, such as open book"
0d11011b652a,arxiv,manipulation contact planning topology,Topological contact dynamics I: symplectization and applications of the energy-capacity inequality,2011,arXiv,,,Stefan Müller; Peter Spaeth,"We introduce topological contact dynamics of a smooth manifold carrying a cooriented contact structure, generalizing previous work in the case of a symplectic structure [MO07] or a contact form [BS12]. A topological contact isotopy is not generated by a vector field; nevertheless, the group identities, the transformation law, and classical uniqueness results in the smooth case extend to topological contact isotopies and homeomorphisms, giving rise to an extension of smooth contact dynamics to topological dynamics. Our approach is via symplectization of a contact manifold, and our main tools are an energy-capacity inequality we prove for contact diffeomorphisms, combined with techniques from measure theory on oriented manifolds. We establish non-degeneracy of a Hofer-like bi-invariant pseud"
10.1101/6214,crossref,manipulation contact planning topology,Choice of Contact Points Modulates Sensorimotor Cortical Interactions for Dexterous Manipulation,2019,,10.1101/621466,https://doi.org/10.1101/621466,"Parikh, Pranav J.; Fine, Justin M.; Santello, Marco","ABSTRACT Humans are unique in their ability to perform dexterous object manipulation in a wide variety of scenarios. However, previous work has used a grasping context that predominantly elicits memory-based control of digit forces by constraining where the object should be grasped. For this ‘constrained’ grasping context, primary motor cortex (M1) is involved in storage and retrieval of digit forces used in previous manipulations. In contrast, when choice of digit contact points is allowed (‘unconstrained’ grasping), behavioral studies revealed that forces are adjusted, on a trial-to-trial basis, as a function of digit position. This suggests a role of online feedback that detects digit position, rather than memory, for force control. However, despite the ubiquitous nature of unconstraine"
a9c963fd6236,arxiv,contact-rich robot learning tactile topology,MAT: Multi-Fingered Adaptive Tactile Grasping via Deep Reinforcement Learning,2019,arXiv,,,Bohan Wu; Iretiayo Akinola; Jacob Varley; Peter Allen,"Vision-based grasping systems typically adopt an open-loop execution of a planned grasp. This policy can fail due to many reasons, including ubiquitous calibration error. Recovery from a failed grasp is further complicated by visual occlusion, as the hand is usually occluding the vision sensor as it attempts another open-loop regrasp. This work presents MAT, a tactile closed-loop method capable of realizing grasps provided by a coarse initial positioning of the hand above an object. Our algorithm is a deep reinforcement learning (RL) policy optimized through the clipped surrogate objective within a maximum entropy RL framework to balance exploitation and exploration. The method utilizes tactile and proprioceptive information to act through both fine finger motions and larger regrasp moveme"
d0e3e98c3539,arxiv,robot grasp contact map learning,Goal-Auxiliary Actor-Critic for 6D Robotic Grasping with Point Clouds,2020,arXiv,,,Lirui Wang; Yu Xiang; Wei Yang; Arsalan Mousavian; Dieter Fox,"6D robotic grasping beyond top-down bin-picking scenarios is a challenging task. Previous solutions based on 6D grasp synthesis with robot motion planning usually operate in an open-loop setting, which are sensitive to grasp synthesis errors. In this work, we propose a new method for learning closed-loop control policies for 6D grasping. Our policy takes a segmented point cloud of an object from an egocentric camera as input, and outputs continuous 6D control actions of the robot gripper for grasping the object. We combine imitation learning and reinforcement learning and introduce a goal-auxiliary actor-critic algorithm for policy learning. We demonstrate that our learned policy can be integrated into a tabletop 6D grasping system and a human-robot handover system to improve the grasping "
10.21203/rs.,crossref,robot contact manipulation topology,Contact Ability Based Topology Control for Predictable Delay-tolerant Networks,2021,,10.21203/rs.3.rs-651056/v1,https://doi.org/10.21203/rs.3.rs-651056/v1,"Chen, Hongsheng; Wu, Chunhui","Abstract In predictable delay tolerant networks (PDTNs), the network topology is known a priori or can be predicted over time such as space planet networks and vehicular networks based on public buses or trains. Due to the intermittent connectivity, network partitioning, and long delays in PDTNs, most of the researchers mainly focuses on routing and data access research. However, topology control can improve energy effectiveness and increase the communication capacity, thus how to maintain the dynamic topology of PDTNs becomes crucial. In this paper, a contact ability based topology control method for PDTNs is proposed. First, the contact ability is calculated using our contact ability calculation model, and then the PDTNs is modeled as an undirected weighted contact graph which includes s"
10.1007/s105,crossref,robot manipulation contact graph learning,Continuous control actions learning and adaptation for robotic manipulation through reinforcement learning,2022,Autonomous Robots,10.1007/s10514-022-10034-z,https://doi.org/10.1007/s10514-022-10034-z,"Shahid, Asad Ali; Piga, Dario; Braghin, Francesco; Roveda, Loris","Abstract This paper presents a learning-based method that uses simulation data to learn an object manipulation task using two model-free reinforcement learning (RL) algorithms. The learning performance is compared across on-policy and off-policy algorithms: Proximal Policy Optimization (PPO) and Soft Actor-Critic (SAC). In order to accelerate the learning process, the fine-tuning procedure is proposed that demonstrates the continuous adaptation of on-policy RL to new environments, allowing the learned policy to adapt and execute the (partially) modified task. A dense reward function is designed for the task to enable an efficient learning of the agent. A grasping task involving a Franka Emika Panda manipulator is considered as the reference task to be learned. The learned control policy is"
b49d53b0d79e,arxiv,contact-rich robot learning tactile topology,Efficient Sim-to-real Transfer of Contact-Rich Manipulation Skills with Online Admittance Residual Learning,2023,arXiv,,,Xiang Zhang; Changhao Wang; Lingfeng Sun; Zheng Wu; Xinghao Zhu; Masayoshi Tomizuka,"Learning contact-rich manipulation skills is essential. Such skills require the robots to interact with the environment with feasible manipulation trajectories and suitable compliance control parameters to enable safe and stable contact. However, learning these skills is challenging due to data inefficiency in the real world and the sim-to-real gap in simulation. In this paper, we introduce a hybrid offline-online framework to learn robust manipulation skills. We employ model-free reinforcement learning for the offline phase to obtain the robot motion and compliance control parameters in simulation \RV{with domain randomization}. Subsequently, in the online phase, we learn the residual of the compliance control parameters to maximize robot performance-related criteria with force sensor mea"
34960becfbfc,arxiv,manipulation contact planning topology,Implicit Contact-Rich Manipulation Planning for a Manipulator with Insufficient Payload,2023,arXiv,,,Kento Nakatsuru; Weiwei Wan; Kensuke Harada,"This paper uses a mobile manipulator with a collaborative robotic arm to manipulate objects beyond the robot's maximum payload. It proposes a single-shot probabilistic roadmap-based method to plan and optimize manipulation motion with environment support. The method uses an expanded object mesh model to examine contact and randomly explores object motion while keeping contact and securing affordable grasping force. It generates robotic motion trajectories after obtaining object motion using an optimization-based algorithm. With the proposed method's help, we can plan contact-rich manipulation without particularly analyzing an object's contact modes and their transitions. The planner and optimizer determine them automatically. We conducted experiments and analyses using simulations and real"
d1dc6fdebb44,arxiv,robot contact manipulation topology,ManiFoundation Model for General-Purpose Robotic Manipulation of Contact Synthesis with Arbitrary Objects and Robots,2024,arXiv,,,Zhixuan Xu; Chongkai Gao; Zixuan Liu; Gang Yang; Chenrui Tie; Haozhuo Zheng; Haoyu Zhou; Weikun Peng,"To substantially enhance robot intelligence, there is a pressing need to develop a large model that enables general-purpose robots to proficiently undertake a broad spectrum of manipulation tasks, akin to the versatile task-planning ability exhibited by LLMs. The vast diversity in objects, robots, and manipulation tasks presents huge challenges. Our work introduces a comprehensive framework to develop a foundation model for general robotic manipulation that formalizes a manipulation task as contact synthesis. Specifically, our model takes as input object and robot manipulator point clouds, object physical attributes, target motions, and manipulation region masks. It outputs contact points on the object and associated contact forces or post-contact motions for robots to achieve the desired "
16055df37bd7,arxiv,robot contact manipulation topology,Tac2Motion: Contact-Aware Reinforcement Learning with Tactile Feedback for Robotic Hand Manipulation,2025,arXiv,,,Yitaek Kim; Casper Hewson Rask; Christoffer Sloth,"This paper proposes Tac2Motion, a contact-aware reinforcement learning framework to facilitate the learning of contact-rich in-hand manipulation tasks, such as removing a lid. To this end, we propose tactile sensing-based reward shaping and incorporate the sensing into the observation space through embedding. The designed rewards encourage an agent to ensure firm grasping and smooth finger gaiting at the same time, leading to higher data efficiency and robust performance compared to the baseline. We verify the proposed framework on the opening a lid scenario, showing generalization of the trained policy into a couple of object types and various dynamics such as torsional friction. Lastly, the learned policy is demonstrated on the multi-fingered robot, Shadow Robot, showing that the control"
11f645eebad6,arxiv,contact-rich robot learning tactile topology,OmniVTA: Visuo-Tactile World Modeling for Contact-Rich Robotic Manipulation,2026,arXiv,,,Yuhang Zheng; Songen Gu; Weize Li; Yupeng Zheng; Yujie Zang; Shuai Tian; Xiang Li; Ce Hao,"Contact-rich manipulation tasks, such as wiping and assembly, require accurate perception of contact forces, friction changes, and state transitions that cannot be reliably inferred from vision alone. Despite growing interest in visuo-tactile manipulation, progress is constrained by two persistent limitations: existing datasets are small in scale and narrow in task coverage, and current methods treat tactile signals as passive observations rather than using them to model contact dynamics or enable closed-loop control explicitly. In this paper, we present \textbf{OmniViTac}, a large-scale visuo-tactile-action dataset comprising $21{,}000+$ trajectories across $86$ tasks and $100+$ objects, organized into six physics-grounded interaction patterns. Building on this dataset, we propose \textbf"
44edc55424f3,arxiv,manipulation contact planning topology,Planning for Multi-stage Forceful Manipulation,2021,arXiv,,,Rachel Holladay; Tomás Lozano-Pérez; Alberto Rodriguez,"Multi-stage forceful manipulation tasks, such as twisting a nut on a bolt, require reasoning over interlocking constraints over discrete as well as continuous choices. The robot must choose a sequence of discrete actions, or strategy, such as whether to pick up an object, and the continuous parameters of each of those actions, such as how to grasp the object. In forceful manipulation tasks, the force requirements substantially impact the choices of both strategy and parameters. To enable planning and executing forceful manipulation, we augment an existing task and motion planner with controllers that exert wrenches and constraints that explicitly consider torque and frictional limits. In two domains, opening a childproof bottle and twisting a nut, we demonstrate how the system considers a "
10.3390/s210,crossref,contact-rich robot learning tactile topology,Vision-Based Tactile Sensor Mechanism for the Estimation of Contact Position and Force Distribution Using Deep Learning,2021,Sensors,10.3390/s21051920,https://doi.org/10.3390/s21051920,"Kakani, Vijay; Cui, Xuenan; Ma, Mingjie; Kim, Hakil","This work describes the development of a vision-based tactile sensor system that utilizes the image-based information of the tactile sensor in conjunction with input loads at various motions to train the neural network for the estimation of tactile contact position, area, and force distribution. The current study also addresses pragmatic aspects, such as choice of the thickness and materials for the tactile fingertips and surface tendency, etc. The overall vision-based tactile sensor equipment interacts with an actuating motion controller, force gauge, and control PC (personal computer) with a LabVIEW software on it. The image acquisition was carried out using a compact stereo camera setup mounted inside the elastic body to observe and measure the amount of deformation by the motion and in"
10.1108/ria-,crossref,manipulation contact planning topology,Implicit contact-rich manipulation planning for a manipulator with insufficient payload,2023,Robotic Intelligence and Automation,10.1108/ria-02-2023-0018,https://doi.org/10.1108/ria-02-2023-0018,"Nakatsuru, Kento; Wan, Weiwei; Harada, Kensuke","Purpose This paper aims to study using a mobile manipulator with a collaborative robotic arm component to manipulate objects beyond the robot’s maximum payload. Design/methodology/approach This paper proposes a single-short probabilistic roadmap-based method to plan and optimize manipulation motion with environment support. The method uses an expanded object mesh model to examine contact and randomly explores object motion while keeping contact and securing affordable grasping force. It generates robotic motion trajectories after obtaining object motion using an optimization-based algorithm. With the proposed method’s help, the authors plan contact-rich manipulation without particularly analyzing an object’s contact modes and their transitions. The planner and optimizer determine them auto"
8c364acc18ce,arxiv,in-hand manipulation contact representation,TacGNN:Learning Tactile-based In-hand Manipulation with a Blind Robot,2023,arXiv,,,Linhan Yang; Bidan Huang; Qingbiao Li; Ya-Yen Tsai; Wang Wei Lee; Chaoyang Song; Jia Pan,"In this paper, we propose a novel framework for tactile-based dexterous manipulation learning with a blind anthropomorphic robotic hand, i.e. without visual sensing. First, object-related states were extracted from the raw tactile signals by a graph-based perception model - TacGNN. The resulting tactile features were then utilized in the policy learning of an in-hand manipulation task in the second stage. This method was examined by a Baoding ball task - simultaneously manipulating two spheres around each other by 180 degrees in hand. We conducted experiments on object states prediction and in-hand manipulation using a reinforcement learning algorithm (PPO). Results show that TacGNN is effective in predicting object-related states during manipulation by decreasing the RMSE of prediction to"
18618a3f385c,arxiv,in-hand manipulation contact representation,Dexterous Contact-Rich Manipulation via the Contact Trust Region,2025,arXiv,,,H. J. Terry Suh; Tao Pang; Tong Zhao; Russ Tedrake,"What is a good local description of contact dynamics for contact-rich manipulation, and where can we trust this local description? While many approaches often rely on the Taylor approximation of dynamics with an ellipsoidal trust region, we argue that such approaches are fundamentally inconsistent with the unilateral nature of contact. As a remedy, we present the Contact Trust Region (CTR), which captures the unilateral nature of contact while remaining efficient for computation. With CTR, we first develop a Model-Predictive Control (MPC) algorithm capable of synthesizing local contact-rich plans. Then, we extend this capability to plan globally by stitching together local MPC plans, enabling efficient and dexterous contact-rich manipulation. To verify the performance of our method, we per"
69106dd73998,arxiv,manipulation contact planning topology,Efficient Gradient-Based Inference for Manipulation Planning in Contact Factor Graphs,2025,arXiv,,,Jeongmin Lee; Sunkyung Park; Minji Lee; Dongjun Lee,"This paper presents a framework designed to tackle a range of planning problems arise in manipulation, which typically involve complex geometric-physical reasoning related to contact and dynamic constraints. We introduce the Contact Factor Graph (CFG) to graphically model these diverse factors, enabling us to perform inference on the graphs to approximate the distribution and sample appropriate solutions. We propose a novel approach that can incorporate various phenomena of contact manipulation as differentiable factors, and develop an efficient inference algorithm for CFG that leverages this differentiability along with the conditional probabilities arising from the structured nature of contact. Our results demonstrate the capability of our framework in generating viable samples and appro"
10.1126/scir,crossref,robot contact manipulation topology,Learning contact-rich whole-body manipulation with example-guided reinforcement learning,2025,Science Robotics,10.1126/scirobotics.ads6790,https://doi.org/10.1126/scirobotics.ads6790,"Barreiros, Jose A.; Önol, Aykut Özgün; Zhang, Mengchao; Creasey, Sam; Goncalves, Aimee; Beaulieu, Andrew; Bhat, Aditya; Tsui, Kate M.","Humans use diverse skills and strategies to effectively manipulate various objects, ranging from dexterous in-hand manipulation (fine motor skills) to complex whole-body manipulation (gross motor skills). The latter involves full-body engagement and extensive contact with various body parts beyond just the hands, where the compliance of our skin and muscles plays a crucial role in increasing contact stability and mitigating uncertainty. For robots, synthesizing these contact-rich behaviors has fundamental challenges because of the rapidly growing combinatorics inherent to this amount of contact, making explicit reasoning about all contact interactions intractable. We explore the use of example-guided reinforcement learning to generate robust whole-body skills for the manipulation of large "
3e8e34bbf4a1,arxiv,contact-rich robot learning tactile topology,TLA: Tactile-Language-Action Model for Contact-Rich Manipulation,2025,arXiv,,,Peng Hao; Chaofan Zhang; Dingzhe Li; Xiaoge Cao; Xiaoshuai Hao; Shaowei Cui; Shuo Wang,"Significant progress has been made in vision-language models. However, language-conditioned robotic manipulation for contact-rich tasks remains underexplored, particularly in terms of tactile sensing. To address this gap, we introduce the Tactile-Language-Action (TLA) model, which effectively processes sequential tactile feedback via cross-modal language grounding to enable robust policy generation in contact-intensive scenarios. In addition, we construct a comprehensive dataset that contains 24k pairs of tactile action instruction data, customized for fingertip peg-in-hole assembly, providing essential resources for TLA training and evaluation. Our results show that TLA significantly outperforms traditional imitation learning methods (e.g., diffusion policy) in terms of effective action g"
1b6ad064a705,arxiv,contact-rich robot learning tactile topology,VT-Refine: Learning Bimanual Assembly with Visuo-Tactile Feedback via Simulation Fine-Tuning,2025,arXiv,,,Binghao Huang; Jie Xu; Iretiayo Akinola; Wei Yang; Balakumar Sundaralingam; Rowland O'Flaherty; Dieter Fox; Xiaolong Wang,"Humans excel at bimanual assembly tasks by adapting to rich tactile feedback -- a capability that remains difficult to replicate in robots through behavioral cloning alone, due to the suboptimality and limited diversity of human demonstrations. In this work, we present VT-Refine, a visuo-tactile policy learning framework that combines real-world demonstrations, high-fidelity tactile simulation, and reinforcement learning to tackle precise, contact-rich bimanual assembly. We begin by training a diffusion policy on a small set of demonstrations using synchronized visual and tactile inputs. This policy is then transferred to a simulated digital twin equipped with simulated tactile sensors and further refined via large-scale reinforcement learning to enhance robustness and generalization. To e"
10.70675/1fe,crossref,manipulation contact planning topology,On the relationship between contact topology and the dynamics of Reeb flows,2026,,10.70675/1fe91cbbze5ffz46ddzb3c5z4bba569c7004,https://doi.org/10.70675/1fe91cbbze5ffz46ddzb3c5z4bba569c7004,"Alves, Marcelo Ribeiro de Resende","Sur les relations entre la topologie de contact et la dynamique de champs de Reeb L'objectif de cette thèse est d'investiguer les relations entre les propriétés topologiques d'une variété de contact et la dynamique des flots de Reeb dans la variété de contact en question. Dans la première partie de la thèse, nous établissons une relation entre la croissance de l’homologie de contact cylindrique d'une variété de contact et l'entropie topologique des flots de Reeb dans cette variété de contact. Nous utilisons ce résultat dans les chapitres 8 et 9 pour montrer l'existence d'un grand nombre des nouvelles variétés de contact de dimension 3 dans lesquelles tous les flots de Reeb ont entropie topologique positive. Dans le chapitre 10, nous prouvons un résultat obtenu en collaboration avec Chris W"
10.1115/1.40,crossref,robot contact manipulation topology,Classification and Kinematic Equivalents of Contact Types for Fingertip-Based Robot Hand Manipulation,2016,Journal of Mechanisms and Robotics,10.1115/1.4032865,https://doi.org/10.1115/1.4032865,"Rojas, Nicolas; Dollar, Aaron M.","In the context of robot manipulation, Salisbury's taxonomy is the common standard used to define the types of contact interactions that can occur between the robot and a contacted object; the basic concept behind such classification is the modeling of contacts as kinematic pairs. In this paper, we extend this notion by modeling the effects of a robot contacting a body as kinematic chains. The introduced kinematic-chain-based contact model is based on an extension of the Bruyninckx–Hunt approach of surface–surface contact. A general classification of nonfrictional and frictional contact types suitable for both manipulation analyses and robot hand design is then proposed, showing that all standard contact categories used in robotic manipulation are special cases of the suggested generalizati"
d0661d622a55,arxiv,robotic contact model learning,Theoretical model of a finite force at the moving contact line,2017,arXiv,,,Peter Zhang; Kamran Mohseni,"In theoretical analyses of the moving contact line, an infinite force along the solid wall has been reported based off the non-integrable stress along a single interface. In this investigation we demonstrate that the stress singularity is integrable and results in a finite force at the moving contact line if the contact line is treated as a one-dimensional manifold and all three interfaces that make up the moving contact line are taken into consideration. This is due to the dipole nature of the vorticity and pressure distribution around the moving contact line. Mathematically, this finite force is determined by summing all the forces that act over an infinitesimally small cylindrical control volume that encloses the entire moving contact line. With this finite force, we propose a new dynam"
6bb065d288aa,arxiv,robot control contact invariance,Safe Control Synthesis via Input Constrained Control Barrier Functions,2021,arXiv,,,Devansh Agrawal; Dimitra Panagou,"This paper introduces the notion of an Input Constrained Control Barrier Function (ICCBF), as a method to synthesize safety-critical controllers for non-linear control affine systems with input constraints. The method identifies a subset of the safe set of states, and constructs a controller to render the subset forward invariant. The feedback controller is represented as the solution to a quadratic program, which can be solved efficiently for real-time implementation. Furthermore, we show that ICCBFs are a generalization of Higher Order Control Barrier Functions, and thus are applicable to systems of non-uniform relative degree. Simulation results are presented for the adaptive cruise control problem, and a spacecraft rendezvous problem."
cd85ee3b82ed,arxiv,contact sequence learning robotics,Enhancing Dexterity in Robotic Manipulation via Hierarchical Contact Exploration,2023,arXiv,,,Xianyi Cheng; Sarvesh Patil; Zeynep Temel; Oliver Kroemer; Matthew T. Mason,"Planning robot dexterity is challenging due to the non-smoothness introduced by contacts, intricate fine motions, and ever-changing scenarios. We present a hierarchical planning framework for dexterous robotic manipulation (HiDex). This framework explores in-hand and extrinsic dexterity by leveraging contacts. It generates rigid-body motions and complex contact sequences. Our framework is based on Monte-Carlo Tree Search and has three levels: 1) planning object motions and environment contact modes; 2) planning robot contacts; 3) path evaluation and control optimization. This framework offers two main advantages. First, it allows efficient global reasoning over high-dimensional complex space created by contacts. It solves a diverse set of manipulation tasks that require dexterity, both int"
10.1108/ir-0,crossref,contact-rich robot learning tactile topology,Contact localization from soft tactile array sensor using tactile image,2024,Industrial Robot: the international journal of robotics research and application,10.1108/ir-01-2024-0008,https://doi.org/10.1108/ir-01-2024-0008,"Tu, Baoxu; Zhang, Yuanfei; Min, Kang; Ni, Fenglei; Jin, Minghe","Purpose This paper aims to estimate contact location from sparse and high-dimensional soft tactile array sensor data using the tactile image. The authors used three feature extraction methods: handcrafted features, convolutional features and autoencoder features. Subsequently, these features were mapped to contact locations through a contact location regression network. Finally, the network performance was evaluated using spherical fittings of three different radii to further determine the optimal feature extraction method. Design/methodology/approach This paper aims to estimate contact location from sparse and high-dimensional soft tactile array sensor data using the tactile image. Findings This research indicates that data collected by probes can be used for contact localization. Introdu"
087d5a87f8cd,arxiv,contact-rich robot learning tactile topology,"Learning Precise, Contact-Rich Manipulation through Uncalibrated Tactile Skins",2024,arXiv,,,Venkatesh Pattabiraman; Yifeng Cao; Siddhant Haldar; Lerrel Pinto; Raunaq Bhirangi,"While visuomotor policy learning has advanced robotic manipulation, precisely executing contact-rich tasks remains challenging due to the limitations of vision in reasoning about physical interactions. To address this, recent work has sought to integrate tactile sensing into policy learning. However, many existing approaches rely on optical tactile sensors that are either restricted to recognition tasks or require complex dimensionality reduction steps for policy learning. In this work, we explore learning policies with magnetic skin sensors, which are inherently low-dimensional, highly sensitive, and inexpensive to integrate with robotic platforms. To leverage these sensors effectively, we present the Visuo-Skin (ViSk) framework, a simple approach that uses a transformer-based policy and "
03faab056fda,arxiv,robot manipulation contact graph learning,Learning Visuotactile Estimation and Control for Non-prehensile Manipulation under Occlusions,2024,arXiv,,,Juan Del Aguila Ferrandis; João Moura; Sethu Vijayakumar,"Manipulation without grasping, known as non-prehensile manipulation, is essential for dexterous robots in contact-rich environments, but presents many challenges relating with underactuation, hybrid-dynamics, and frictional uncertainty. Additionally, object occlusions in a scenario of contact uncertainty and where the motion of the object evolves independently from the robot becomes a critical problem, which previous literature fails to address. We present a method for learning visuotactile state estimators and uncertainty-aware control policies for non-prehensile manipulation under occlusions, by leveraging diverse interaction data from privileged policies trained in simulation. We formulate the estimator within a Bayesian deep learning framework, to model its uncertainty, and then train "
10.3389/frob,crossref,robot control contact invariance,Safe contact-based robot active search using Bayesian optimization and control barrier functions,2024,Frontiers in Robotics and AI,10.3389/frobt.2024.1344367,https://doi.org/10.3389/frobt.2024.1344367,"Vinter-Hviid, Frederik; Sloth, Christoffer; Savarimuthu, Thiusius Rajeeth; Iturrate, Iñigo","In robotics, active exploration and learning in uncertain environments must take into account safety, as the robot may otherwise damage itself or its surroundings. This paper presents a method for safe active search using Bayesian optimization and control barrier functions. As robot paths undertaken during sampling are continuous, we consider an informative continuous expected improvement acquisition function. To safely bound the contact forces between the robot and its surroundings, we leverage exponential control barrier functions, utilizing the derivative of the force in the contact model to increase robustness to uncertainty in the contact boundary. Our approach is demonstrated on a fully autonomous robot for ultrasound scanning of rheumatoid arthritis (RA). Here, active search is a cr"
6fecbf94c443,arxiv,robot control contact invariance,Safety-Critical Stabilization of Force-Controlled Nonholonomic Mobile Robots,2024,arXiv,,,Tianyu Han; Bo Wang,"We present a safety-critical controller for the problem of stabilization for force-controlled nonholonomic mobile robots. The proposed control law is based on the constructions of control Lyapunov functions (CLFs) and control barrier functions (CBFs) for cascaded systems. To address nonholonomicity, we design the nominal controller that guarantees global asymptotic stability and local exponential stability for the closed-loop system in polar coordinates and construct a strict Lyapunov function valid on any compact sets. Furthermore, we present a procedure for constructing CBFs for cascaded systems, utilizing the CBF of the kinematic model through integrator backstepping. Quadratic programming is employed to combine CLFs and CBFs to integrate both stability and safety in the closed loop. Th"
de8519e7c08a,arxiv,robot contact manipulation topology,The Grasp Loop Signature: A Topological Representation for Manipulation Planning with Ropes and Cables,2024,arXiv,,,Peter Mitrano; Dmitry Berenson,"Robotic manipulation of deformable, one-dimensional objects (DOOs) like ropes or cables has important potential applications in manufacturing, agriculture, and surgery. In such environments, the task may involve threading through or avoiding becoming tangled with objects like racks or frames. Grasping with multiple grippers can create closed loops between the robot and DOO, and If an obstacle lies within this loop, it may be impossible to reach the goal. However, prior work has only considered the topology of the DOO in isolation, ignoring the arms that are manipulating it. Searching over possible grasps to accomplish the task without considering such topological information is very inefficient, as many grasps will not lead to progress on the task due to topological constraints. Therefore,"
9076c3581de1,arxiv,robot contact manipulation topology,Certifiably Safe Manipulation of Deformable Linear Objects via Joint Shape and Tension Prediction,2025,arXiv,,,Yiting Zhang; Shichen Li,"Manipulating deformable linear objects (DLOs) is challenging due to their complex dynamics and the need for safe interaction in contact-rich environments. Most existing models focus on shape prediction alone and fail to account for contact and tension constraints, which can lead to damage to both the DLO and the robot. In this work, we propose a certifiably safe motion planning and control framework for DLO manipulation. At the core of our method is a predictive model that jointly estimates the DLO's future shape and tension. These predictions are integrated into a real-time trajectory optimizer based on polynomial zonotopes, allowing us to enforce safety constraints throughout the execution. We evaluate our framework on a simulated wire harness assembly task using a 7-DOF robotic arm. Com"
f1b0e835d52b,arxiv,contact-rich robot learning tactile topology,ViTaMIn: Learning Contact-Rich Tasks Through Robot-Free Visuo-Tactile Manipulation Interface,2025,arXiv,,,Fangchen Liu; Chuanyu Li; Yihua Qin; Jing Xu; Pieter Abbeel; Rui Chen,"Tactile information plays a crucial role for humans and robots to interact effectively with their environment, particularly for tasks requiring the understanding of contact properties. Solving such dexterous manipulation tasks often relies on imitation learning from demonstration datasets, which are typically collected via teleoperation systems and often demand substantial time and effort. To address these challenges, we present ViTaMIn, an embodiment-free manipulation interface that seamlessly integrates visual and tactile sensing into a hand-held gripper, enabling data collection without the need for teleoperation. Our design employs a compliant Fin Ray gripper with tactile sensing, allowing operators to perceive force feedback during manipulation for more intuitive operation. Additional"
c70c3bad88d9,arxiv,in-hand manipulation contact representation,ViTaSCOPE: Visuo-tactile Implicit Representation for In-hand Pose and Extrinsic Contact Estimation,2025,arXiv,,,Jayjun Lee; Nima Fazeli,"Mastering dexterous, contact-rich object manipulation demands precise estimation of both in-hand object poses and external contact locations$\unicode{x2013}$tasks particularly challenging due to partial and noisy observations. We present ViTaSCOPE: Visuo-Tactile Simultaneous Contact and Object Pose Estimation, an object-centric neural implicit representation that fuses vision and high-resolution tactile feedback. By representing objects as signed distance fields and distributed tactile feedback as neural shear fields, ViTaSCOPE accurately localizes objects and registers extrinsic contacts onto their 3D geometry as contact fields. Our method enables seamless reasoning over complementary visuo-tactile cues by leveraging simulation for scalable training and zero-shot transfers to the real-wor"
